,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
19801,14.0,0.0,1.3,26.0,4.2,1002.9,0.0,8.9,0.012,0.4,0.021,0.037,89.0,51.0
19802,13.6,0.0,1.7,25.0,3.9,1003.2,0.0,8.4,0.006,0.4,0.02,0.03,90.0,51.0
19803,12.1,0.0,1.8,65.0,9.2,1003.3,0.0,7.5,0.004,0.3,0.024,0.024,57.0,32.0
19804,11.4,0.0,2.0,79.0,10.6,1003.5,0.0,7.8,0.004,0.3,0.025,0.024,54.0,27.0
19805,10.7,0.0,0.3,82.0,10.5,1003.8,0.0,6.8,0.003,0.3,0.017,0.033,48.0,23.0
19806,10.6,0.0,0.3,78.0,9.9,1004.5,0.0,6.9,0.003,0.3,0.015,0.039,48.0,25.0
19807,10.8,0.0,0.9,74.0,9.5,1004.8,0.1,7.8,0.003,0.3,0.017,0.043,52.0,25.0
19808,13.0,0.0,0.7,64.0,9.5,1005.1,1.0,11.8,0.003,0.3,0.025,0.033,64.0,22.0
19809,15.0,0.0,2.5,59.0,10.0,1005.4,1.0,17.9,0.005,0.3,0.038,0.025,65.0,19.0
19810,15.9,0.0,4.3,47.0,8.4,1005.5,1.0,26.9,0.006,0.4,0.047,0.017,94.0,33.0
19811,17.0,0.0,2.5,48.0,9.2,1004.9,1.0,34.9,0.005,0.3,0.053,0.013,91.0,33.0
19812,17.2,0.0,4.7,53.0,10.4,1004.3,1.0,38.9,0.005,0.3,0.058,0.012,102.0,31.0
19813,16.4,0.0,5.5,55.0,10.2,1003.9,1.0,39.4,0.005,0.3,0.057,0.013,101.0,29.0
19814,17.3,0.0,4.3,48.0,9.4,1003.3,1.0,39.5,0.004,0.3,0.059,0.013,90.0,27.0
19815,17.9,0.0,5.1,41.0,8.4,1002.4,1.0,36.1,0.005,0.3,0.059,0.014,73.0,28.0
19816,17.3,0.0,4.8,48.0,9.4,1001.9,1.0,30.0,0.005,0.3,0.057,0.019,58.0,23.0
19817,16.5,0.0,3.7,47.0,8.8,1001.4,1.0,20.4,0.006,0.4,0.051,0.022,63.0,26.0
19818,15.7,0.0,2.8,62.0,11.0,1001.4,1.0,17.2,0.006,0.4,0.047,0.023,62.0,32.0
19819,14.3,0.0,3.3,68.0,11.0,1001.5,0.2,14.4,0.006,0.3,0.046,0.02,62.0,29.0
19820,13.6,0.0,2.1,60.0,9.3,1002.0,0.0,12.6,0.006,0.3,0.039,0.021,46.0,21.0
19821,13.6,0.0,2.9,54.0,8.4,1002.5,0.0,11.8,0.011,0.3,0.032,0.028,45.0,15.0
19822,13.5,0.0,2.5,49.0,7.5,1002.2,0.0,10.8,0.01,0.3,0.033,0.03,52.0,20.0
19823,13.7,0.0,3.1,44.0,6.9,1002.3,0.0,10.6,0.007,0.3,0.048,0.021,69.0,29.0
19824,13.4,0.0,3.3,60.0,9.2,1002.4,0.0,10.8,0.01,0.4,0.04,0.03,93.0,41.0
19825,13.1,0.0,2.4,66.0,9.9,1002.3,0.0,10.6,0.006,0.4,0.056,0.017,101.0,57.0
19826,12.7,0.0,1.5,66.0,9.7,1002.2,0.0,10.1,0.005,0.4,0.057,0.017,102.0,55.0
19827,13.1,0.0,4.1,65.0,9.7,1002.0,0.0,10.2,0.006,0.4,0.052,0.02,105.0,58.0
19828,12.9,0.0,2.6,66.0,9.7,1001.9,0.0,10.0,0.006,0.4,0.045,0.023,112.0,69.0
19829,12.3,0.0,0.7,69.0,9.8,1001.5,0.0,9.3,0.005,0.4,0.043,0.025,107.0,65.0
19830,12.1,0.0,0.7,70.0,9.8,1001.4,0.0,8.9,0.005,0.5,0.03,0.042,101.0,71.0
19831,12.4,0.0,0.7,69.0,9.9,1002.3,0.0,10.4,0.005,0.5,0.013,0.049,105.0,74.0
19832,13.5,0.0,0.0,69.0,10.6,1002.4,0.0,13.6,0.005,0.5,0.016,0.051,94.0,58.0
19833,13.9,0.0,2.1,73.0,11.6,1002.9,0.0,15.7,0.008,0.4,0.038,0.039,96.0,69.0
19834,14.9,0.0,2.3,72.0,12.1,1003.0,0.0,19.5,0.007,0.4,0.053,0.031,98.0,63.0
19835,15.3,0.0,2.0,70.0,12.1,1002.8,0.0,19.4,0.007,0.4,0.059,0.026,91.0,65.0
19836,14.4,0.0,3.8,72.0,11.8,1002.2,0.0,19.4,0.009,0.4,0.046,0.026,89.0,65.0
19837,15.4,0.0,2.3,67.0,11.6,1001.9,0.0,22.0,0.009,0.4,0.053,0.019,83.0,40.0
19838,15.9,0.0,2.8,62.0,11.2,1001.3,0.0,23.9,0.009,0.4,0.052,0.018,79.0,45.0
19839,14.7,0.0,2.5,62.0,10.3,1001.1,0.0,17.4,0.006,0.3,0.045,0.02,79.0,35.0
19840,12.4,1.4,2.8,83.0,11.9,1001.2,0.0,13.5,0.004,0.3,0.039,0.022,65.0,28.0
19841,11.4,1.5,3.0,85.0,11.4,1001.8,0.0,12.6,0.004,0.4,0.033,0.026,45.0,21.0
19842,10.5,4.8,2.8,88.0,11.1,1001.6,0.0,11.9,0.004,0.3,0.034,0.023,41.0,25.0
19843,10.1,4.7,3.8,92.0,11.3,1001.3,0.0,11.4,0.003,0.3,0.038,0.018,38.0,25.0
19844,9.9,0.7,2.4,93.0,11.3,1001.3,0.0,11.2,0.003,0.3,0.033,0.02,32.0,23.0
19845,10.0,0.1,2.4,92.0,11.2,1001.2,0.0,11.0,0.003,0.3,0.033,0.02,27.0,21.0
19846,9.9,0.0,1.8,90.0,10.9,1002.4,0.0,10.8,0.003,0.4,0.024,0.027,39.0,23.0
19847,10.2,0.0,0.0,84.0,10.4,1002.6,0.0,10.9,0.003,0.3,0.026,0.022,41.0,24.0
19848,10.5,0.0,1.1,89.0,11.2,1002.8,0.0,11.1,0.003,0.3,0.026,0.019,39.0,26.0
19849,10.9,0.0,2.1,89.0,11.6,1002.6,0.0,11.2,0.004,0.3,0.027,0.02,45.0,36.0
19850,11.1,0.0,2.0,88.0,11.6,1002.1,0.0,10.8,0.005,0.3,0.018,0.026,40.0,26.0
19851,10.8,0.0,2.2,88.0,11.3,1001.7,0.0,9.8,0.004,0.3,0.016,0.021,44.0,28.0
19852,11.1,0.0,0.8,89.0,11.7,1002.0,0.0,10.4,0.003,0.3,0.018,0.02,48.0,41.0
19853,11.1,0.0,2.1,88.0,11.6,1002.5,0.0,10.0,0.003,0.4,0.014,0.027,50.0,38.0
19854,10.9,0.0,0.4,87.0,11.3,1002.8,0.0,9.4,0.005,0.4,0.004,0.047,54.0,42.0
19855,11.2,0.0,2.9,88.0,11.6,1004.1,0.1,10.3,0.006,0.5,0.009,0.046,57.0,44.0
19856,11.7,0.0,2.3,87.0,11.9,1004.8,1.0,12.0,0.006,0.5,0.013,0.044,63.0,52.0
19857,14.2,0.0,1.9,76.0,12.3,1005.1,1.0,16.2,0.007,0.5,0.018,0.041,74.0,51.0
19858,16.2,0.0,2.2,57.0,10.4,1005.3,1.0,22.5,0.007,0.4,0.027,0.034,81.0,57.0
19859,17.4,0.0,2.7,41.0,8.1,1005.5,1.0,26.2,0.005,0.4,0.041,0.02,75.0,49.0
19860,17.9,0.0,4.1,52.0,10.6,1005.0,1.0,27.9,0.006,0.4,0.043,0.023,64.0,38.0
19861,17.6,0.0,5.1,51.0,10.2,1004.5,1.0,24.1,0.006,0.4,0.053,0.019,68.0,42.0
19862,17.2,0.0,5.2,65.0,12.7,1004.6,1.0,25.6,0.005,0.3,0.058,0.016,70.0,42.0
19863,17.4,0.0,4.5,55.0,10.9,1004.6,1.0,24.0,0.004,0.4,0.059,0.016,66.0,35.0
19864,17.0,0.0,5.5,53.0,10.2,1005.1,1.0,21.8,0.005,0.4,0.057,0.022,70.0,34.0
19865,15.5,0.0,3.1,59.0,10.4,1007.1,1.0,17.6,0.004,0.3,0.044,0.017,68.0,41.0
19866,13.2,0.0,3.3,58.0,8.8,1007.4,0.9,15.0,0.004,0.3,0.038,0.019,66.0,22.0
19867,11.6,0.0,3.7,59.0,8.0,1008.3,0.0,12.6,0.004,0.3,0.037,0.017,46.0,18.0
19868,10.9,0.0,4.0,63.0,8.2,1009.5,0.0,11.6,0.004,0.2,0.038,0.014,39.0,17.0
19869,10.5,0.0,3.5,58.0,7.3,1010.6,0.0,10.8,0.003,0.2,0.041,0.011,36.0,18.0
19870,10.2,0.0,5.0,54.0,6.7,1011.5,0.0,9.9,0.003,0.2,0.042,0.009,26.0,10.0
19871,9.8,0.0,3.4,51.0,6.2,1011.4,0.0,9.2,0.003,0.2,0.041,0.01,27.0,15.0
19872,9.6,0.0,3.3,47.0,5.6,1012.0,0.0,8.6,0.003,0.2,0.043,0.008,25.0,14.0
19873,9.3,0.0,3.8,49.0,5.8,1011.7,0.0,8.0,0.003,0.2,0.043,0.007,23.0,9.0
19874,9.1,0.0,3.0,49.0,5.7,1012.1,0.0,7.8,0.003,0.2,0.042,0.008,28.0,14.0
19875,8.9,0.0,2.6,52.0,5.9,1012.2,0.0,7.6,0.003,0.2,0.041,0.008,24.0,13.0
19876,8.9,0.0,3.3,52.0,5.9,1011.8,0.0,7.4,0.003,0.2,0.041,0.01,22.0,15.0
19877,9.2,0.0,3.3,53.0,6.2,1011.5,0.0,7.7,0.003,0.2,0.04,0.011,22.0,12.0
19878,9.5,0.0,3.4,54.0,6.4,1012.0,0.0,7.9,0.003,0.2,0.036,0.016,24.0,11.0
19879,10.1,0.0,3.6,51.0,6.3,1012.1,0.0,8.8,0.004,0.3,0.031,0.024,23.0,14.0
19880,11.8,0.0,4.2,50.0,6.9,1012.4,0.7,10.7,0.004,0.2,0.037,0.02,17.0,13.0
19881,13.8,0.0,3.8,43.0,6.8,1012.9,1.0,13.1,0.003,0.2,0.039,0.017,28.0,13.0
19882,14.2,0.0,3.3,45.0,7.3,1013.1,1.0,16.1,0.003,0.2,0.042,0.015,27.0,17.0
19883,14.7,0.0,4.7,44.0,7.3,1012.5,1.0,18.9,0.003,0.2,0.043,0.013,34.0,15.0
19884,15.1,0.0,4.7,45.0,7.7,1011.7,1.0,21.4,0.003,0.2,0.045,0.011,31.0,7.0
19885,14.6,0.0,3.7,49.0,8.1,1010.8,0.8,20.4,0.0,0.0,0.0,0.0,27.0,9.0
19886,14.4,0.0,4.5,48.0,7.8,1009.5,0.5,19.5,0.003,0.2,0.039,0.013,30.0,13.0
19887,12.6,0.0,5.0,53.0,7.7,1008.4,0.0,15.5,0.003,0.2,0.038,0.017,33.0,13.0
19888,11.9,0.0,5.4,56.0,7.7,1008.3,0.0,13.1,0.003,0.2,0.04,0.014,26.0,15.0
19889,11.6,0.0,4.8,54.0,7.3,1007.2,0.0,12.1,0.003,0.2,0.038,0.015,28.0,12.0
19890,11.4,0.0,5.7,58.0,7.8,1006.3,0.0,11.4,0.003,0.2,0.041,0.013,25.0,14.0
19891,10.7,0.0,6.3,65.0,8.3,1005.8,0.0,10.7,0.003,0.2,0.042,0.011,26.0,11.0
19892,9.4,0.5,5.5,75.0,8.8,1005.0,0.0,10.1,0.003,0.3,0.043,0.008,16.0,9.0
19893,9.6,0.5,5.5,77.0,9.2,1004.8,0.0,10.0,0.003,0.3,0.041,0.011,23.0,10.0
19894,8.9,1.5,6.1,85.0,9.7,1003.4,0.0,9.8,0.003,0.3,0.043,0.008,22.0,10.0
19895,8.5,2.0,6.8,88.0,9.7,1001.9,0.0,9.4,0.003,0.3,0.044,0.008,18.0,14.0
19896,8.4,3.8,5.9,91.0,10.0,1000.7,0.0,9.2,0.003,0.3,0.046,0.006,16.0,14.0
19897,8.5,2.6,6.4,91.0,10.1,999.0,0.0,9.3,0.003,0.3,0.046,0.006,11.0,13.0
19898,8.5,2.2,5.3,92.0,10.2,997.8,0.0,9.3,0.003,0.2,0.048,0.005,10.0,10.0
19899,8.4,1.6,6.2,91.0,10.0,997.6,0.0,9.1,0.003,0.2,0.046,0.006,6.0,6.0
19900,8.4,0.4,6.4,89.0,9.7,997.8,0.0,9.1,0.003,0.2,0.046,0.006,4.0,4.0
19901,8.2,0.1,5.7,87.0,9.4,998.2,0.0,9.0,0.003,0.2,0.045,0.006,7.0,7.0
19902,8.0,0.0,5.4,83.0,8.8,998.4,0.0,8.6,0.003,0.2,0.043,0.009,11.0,8.0
19903,8.1,0.0,5.2,83.0,8.9,999.0,0.0,8.9,0.004,0.3,0.041,0.011,9.0,6.0
19904,8.1,0.0,5.4,82.0,8.8,999.8,0.0,9.1,0.003,0.3,0.038,0.015,14.0,10.0
19905,8.6,0.0,4.1,81.0,9.0,999.8,0.0,10.1,0.003,0.3,0.035,0.019,16.0,9.0
19906,8.9,0.0,3.7,79.0,9.0,1000.6,0.0,11.1,0.003,0.3,0.026,0.03,13.0,11.0
19907,10.2,0.0,4.5,75.0,9.3,1000.6,0.0,13.4,0.004,0.3,0.032,0.023,22.0,12.0
19908,11.8,0.0,4.9,68.0,9.3,1000.2,0.1,16.2,0.004,0.3,0.036,0.017,19.0,9.0
19909,11.5,0.0,3.5,68.0,9.2,1000.2,0.1,14.9,0.004,0.3,0.036,0.018,17.0,6.0
19910,12.6,0.0,2.4,64.0,9.3,1000.2,0.1,16.2,0.003,0.3,0.032,0.023,21.0,9.0
19911,12.2,0.0,2.0,66.0,9.3,1000.3,0.0,14.9,0.003,0.3,0.026,0.029,18.0,12.0
19912,11.5,0.0,3.2,65.0,8.8,1000.4,0.0,13.3,0.003,0.3,0.026,0.029,28.0,12.0
19913,11.1,0.0,2.6,65.0,8.5,1001.4,0.0,12.4,0.003,0.3,0.023,0.031,19.0,11.0
19914,10.5,0.0,3.3,65.0,8.2,1002.4,0.0,11.4,0.003,0.3,0.017,0.035,22.0,13.0
19915,10.2,0.0,2.3,67.0,8.3,1003.1,0.0,10.8,0.003,0.4,0.019,0.03,24.0,12.0
19916,9.8,0.0,2.5,70.0,8.4,1003.3,0.0,10.4,0.003,0.3,0.024,0.023,18.0,12.0
19917,9.6,0.0,2.0,71.0,8.4,1004.7,0.0,10.1,0.003,0.2,0.03,0.017,13.0,9.0
19918,8.8,0.0,3.1,72.0,8.1,1005.0,0.0,9.1,0.003,0.3,0.023,0.025,10.0,9.0
19919,8.4,0.0,1.6,68.0,7.5,1005.6,0.0,8.4,0.003,0.3,0.028,0.017,19.0,12.0
19920,8.4,0.0,2.0,70.0,7.7,1005.8,0.0,8.1,0.003,0.3,0.029,0.015,14.0,10.0
19921,8.2,0.0,1.5,71.0,7.7,1006.1,0.0,8.0,0.003,0.3,0.026,0.016,14.0,6.0
19922,8.0,0.0,2.6,73.0,7.8,1005.5,0.0,7.6,0.003,0.3,0.028,0.014,11.0,4.0
19923,7.5,0.0,2.5,74.0,7.6,1005.6,0.0,7.3,0.003,0.3,0.027,0.015,17.0,9.0
19924,7.2,0.0,1.9,73.0,7.4,1005.6,0.0,6.6,0.003,0.3,0.024,0.018,17.0,11.0
19925,7.2,0.0,3.2,69.0,7.0,1005.8,0.0,6.2,0.003,0.3,0.022,0.021,10.0,12.0
19926,7.0,0.0,3.6,68.0,6.8,1005.8,0.0,6.0,0.003,0.4,0.006,0.046,12.0,9.0
19927,8.1,0.0,2.7,64.0,6.9,1006.6,0.4,6.4,0.003,0.4,0.007,0.047,20.0,11.0
19928,10.4,0.0,1.8,59.0,7.4,1007.1,1.0,8.9,0.003,0.5,0.016,0.036,31.0,11.0
19929,12.5,0.0,2.2,52.0,7.5,1007.4,1.0,13.0,0.004,0.6,0.022,0.029,27.0,16.0
19930,13.6,0.0,2.2,48.0,7.4,1007.8,1.0,16.6,0.004,0.8,0.022,0.029,28.0,15.0
19931,13.4,0.0,2.5,55.0,8.4,1007.5,1.0,18.3,0.004,0.3,0.03,0.023,23.0,14.0
19932,12.8,0.0,3.1,60.0,8.8,1007.0,0.5,17.6,0.005,0.3,0.033,0.022,19.0,12.0
19933,12.1,0.0,3.7,62.0,8.7,1006.8,0.0,16.6,0.005,0.3,0.036,0.018,23.0,11.0
19934,11.7,0.0,3.2,60.0,8.2,1006.6,0.0,15.5,0.005,0.2,0.037,0.017,19.0,10.0
19935,11.8,0.0,2.9,58.0,8.0,1006.2,0.0,15.4,0.004,0.2,0.035,0.019,17.0,7.0
19936,11.6,0.0,3.1,58.0,7.9,1006.6,0.0,14.5,0.004,0.2,0.037,0.016,21.0,8.0
19937,11.1,0.0,2.6,58.0,7.6,1006.6,0.0,13.2,0.004,0.3,0.034,0.02,14.0,12.0
19938,10.7,0.0,1.4,60.0,7.7,1006.6,0.0,12.1,0.005,0.3,0.03,0.024,17.0,10.0
19939,10.0,0.0,1.8,60.0,7.3,1006.8,0.0,10.5,0.004,0.2,0.031,0.021,16.0,10.0
19940,9.9,0.0,1.9,60.0,7.3,1007.1,0.0,9.7,0.004,0.3,0.031,0.02,17.0,7.0
19941,9.8,0.0,1.6,59.0,7.1,1007.7,0.0,9.3,0.004,0.3,0.023,0.027,11.0,7.0
19942,9.3,0.0,1.5,62.0,7.2,1007.8,0.0,8.7,0.004,0.3,0.023,0.026,15.0,8.0
19943,9.3,0.0,1.4,61.0,7.1,1007.8,0.0,9.2,0.003,0.3,0.011,0.038,12.0,8.0
19944,9.3,0.0,0.5,59.0,6.9,1008.1,0.0,9.1,0.003,0.3,0.007,0.041,23.0,14.0
19945,9.4,0.0,0.5,58.0,6.8,1008.0,0.0,9.1,0.003,0.3,0.011,0.035,22.0,18.0
19946,9.3,0.0,0.1,61.0,7.1,1007.7,0.0,9.2,0.003,0.3,0.013,0.03,16.0,13.0
19947,8.7,0.0,3.6,73.0,8.2,1007.7,0.0,8.8,0.003,0.4,0.009,0.032,23.0,15.0
19948,8.0,0.2,4.5,81.0,8.7,1008.0,0.0,8.6,0.003,0.3,0.027,0.017,32.0,23.0
19949,7.6,1.9,2.0,83.0,8.6,1008.4,0.0,8.4,0.003,0.3,0.033,0.014,23.0,15.0
19950,7.5,0.4,2.1,90.0,9.3,1007.9,0.0,8.4,0.003,0.3,0.019,0.032,18.0,15.0
19951,7.7,0.0,4.2,89.0,9.3,1008.7,0.0,8.8,0.003,0.4,0.01,0.039,31.0,27.0
19952,9.1,0.0,1.9,77.0,8.8,1009.3,1.0,10.3,0.003,0.4,0.017,0.034,37.0,33.0
19953,10.9,0.0,2.0,68.0,8.8,1009.4,1.0,13.0,0.004,0.3,0.023,0.028,37.0,30.0
19954,12.4,0.0,3.6,60.0,8.6,1009.6,1.0,16.6,0.006,0.3,0.03,0.03,45.0,31.0
19955,14.1,0.0,4.8,44.0,7.1,1009.5,1.0,19.4,0.006,0.3,0.042,0.023,49.0,34.0
19956,14.9,0.0,5.4,44.0,7.4,1009.2,1.0,20.7,0.006,0.3,0.049,0.017,52.0,30.0
19957,16.4,0.0,3.3,40.0,7.4,1008.9,0.7,22.3,0.005,0.3,0.045,0.022,43.0,26.0
19958,15.5,0.0,4.2,46.0,8.1,1009.4,0.6,21.1,0.004,0.3,0.052,0.018,41.0,32.0
19959,15.6,0.0,2.6,40.0,7.1,1009.6,0.5,19.1,0.004,0.3,0.056,0.017,39.0,24.0
19960,15.8,0.0,3.0,38.0,6.8,1009.2,1.0,20.1,0.004,0.3,0.058,0.018,43.0,28.0
19961,14.7,0.0,4.7,44.0,7.3,1009.9,1.0,15.0,0.005,0.3,0.056,0.023,41.0,26.0
19962,14.0,0.0,2.9,53.0,8.4,1010.5,1.0,13.2,0.005,0.4,0.054,0.027,41.0,32.0
19963,12.8,0.0,2.5,55.0,8.1,1011.1,0.3,11.7,0.005,0.4,0.053,0.026,43.0,27.0
19964,12.4,0.0,2.1,51.0,7.3,1011.6,0.0,10.7,0.004,0.4,0.048,0.028,33.0,22.0
19965,11.7,0.0,0.9,53.0,7.3,1012.0,0.0,10.0,0.004,0.4,0.042,0.032,42.0,29.0
19966,11.2,0.0,0.7,54.0,7.2,1012.0,0.0,9.5,0.004,0.4,0.038,0.032,45.0,35.0
19967,10.8,0.0,1.3,58.0,7.5,1011.9,0.0,9.3,0.004,0.4,0.03,0.034,42.0,32.0
19968,11.1,0.0,1.9,52.0,6.8,1012.3,0.0,8.9,0.004,0.5,0.008,0.057,48.0,37.0
19969,10.5,0.0,0.5,57.0,7.2,1012.4,0.0,8.4,0.003,0.5,0.005,0.055,59.0,39.0
19970,10.1,0.0,1.5,57.0,7.0,1012.2,0.0,7.8,0.003,0.5,0.005,0.05,56.0,43.0
19971,10.0,0.0,0.3,59.0,7.2,1012.3,0.0,7.5,0.003,0.6,0.005,0.048,55.0,45.0
19972,9.6,0.0,0.4,63.0,7.5,1012.0,0.0,7.3,0.003,0.5,0.005,0.045,67.0,52.0
19973,9.5,0.0,1.1,61.0,7.2,1012.2,0.0,7.0,0.003,0.5,0.004,0.046,66.0,49.0
19974,9.2,0.0,0.3,69.0,8.0,1012.6,0.0,7.1,0.004,0.5,0.004,0.059,68.0,49.0
19975,10.3,0.0,0.3,66.0,8.2,1013.2,0.3,8.3,0.004,0.5,0.008,0.059,78.0,50.0
19976,12.9,0.0,0.5,60.0,8.9,1013.3,1.0,10.9,0.005,0.5,0.008,0.062,63.0,41.0
19977,15.1,0.0,2.4,55.0,9.4,1013.4,0.8,14.7,0.005,0.4,0.029,0.042,70.0,46.0
19978,15.5,0.0,4.0,62.0,10.9,1013.8,1.0,18.2,0.006,0.3,0.046,0.024,57.0,39.0
19979,15.7,0.0,3.7,60.0,10.6,1013.5,0.8,19.4,0.006,0.3,0.051,0.018,43.0,27.0
19980,15.7,0.0,4.2,57.0,10.1,1013.1,0.0,19.4,0.006,0.3,0.051,0.018,38.0,24.0
19981,16.4,0.0,5.0,53.0,9.8,1012.6,0.4,21.3,0.005,0.3,0.053,0.018,38.0,22.0
19982,16.7,0.0,5.2,48.0,9.1,1011.6,0.9,22.4,0.004,0.2,0.061,0.011,39.0,26.0
19983,16.6,0.0,5.5,47.0,8.8,1011.1,1.0,22.5,0.004,0.3,0.059,0.014,38.0,27.0
19984,16.7,0.0,5.8,37.0,7.0,1011.1,1.0,21.1,0.004,0.3,0.058,0.015,41.0,24.0
19985,16.0,0.0,5.3,43.0,7.8,1010.7,1.0,15.2,0.003,0.3,0.059,0.015,36.0,17.0
19986,15.4,0.0,5.2,39.0,6.8,1010.8,1.0,13.2,0.003,0.3,0.059,0.014,37.0,25.0
19987,13.8,0.0,3.9,45.0,7.1,1010.7,0.4,11.5,0.004,0.3,0.058,0.014,33.0,24.0
19988,13.5,0.0,5.3,46.0,7.1,1010.7,0.0,10.6,0.005,0.3,0.053,0.016,34.0,24.0
19989,13.5,0.0,5.3,39.0,6.0,1011.2,0.0,9.9,0.006,0.3,0.038,0.027,40.0,23.0
19990,12.9,0.0,3.3,43.0,6.4,1011.1,0.0,9.4,0.005,0.3,0.04,0.025,40.0,31.0
19991,12.4,0.0,3.8,51.0,7.3,1010.8,0.0,9.2,0.005,0.4,0.026,0.036,39.0,29.0
19992,12.7,0.0,3.8,43.0,6.3,1010.7,0.0,9.5,0.005,0.3,0.029,0.032,41.0,30.0
19993,12.7,0.0,3.8,43.0,6.3,1010.4,0.0,9.6,0.006,0.3,0.034,0.026,39.0,27.0
19994,12.7,0.0,3.2,46.0,6.7,1009.8,0.0,9.7,0.009,0.3,0.034,0.026,38.0,27.0
19995,12.5,0.0,3.3,49.0,7.1,1009.0,0.0,9.7,0.008,0.3,0.042,0.02,37.0,26.0
19996,12.4,0.0,5.1,52.0,7.5,1008.3,0.0,9.5,0.012,0.3,0.022,0.038,34.0,27.0
19997,12.2,0.0,3.3,54.0,7.6,1007.7,0.0,9.4,0.01,0.3,0.013,0.046,42.0,34.0
19998,12.4,0.0,3.1,53.0,7.6,1007.8,0.0,9.7,0.012,0.3,0.013,0.05,40.0,30.0
19999,12.6,0.0,3.1,53.0,7.7,1008.2,0.0,10.3,0.014,0.3,0.022,0.045,48.0,32.0
20000,13.2,0.0,3.0,52.0,7.8,1008.2,0.0,11.5,0.013,0.3,0.032,0.034,41.0,33.0
20001,13.9,0.0,3.3,52.0,8.2,1007.5,0.0,13.0,0.006,0.3,0.052,0.015,42.0,29.0
20002,14.4,0.0,3.5,55.0,9.0,1007.6,0.0,14.2,0.005,0.3,0.054,0.014,27.0,23.0
20003,14.3,0.0,4.8,59.0,9.5,1007.0,0.0,14.9,0.005,0.3,0.056,0.013,32.0,22.0
20004,14.3,0.0,7.1,55.0,8.9,1006.3,0.0,14.6,0.004,0.2,0.059,0.007,33.0,19.0
20005,14.1,0.0,6.0,57.0,9.1,1005.8,0.0,14.1,0.004,0.3,0.056,0.008,32.0,14.0
20006,13.7,0.0,7.1,59.0,9.2,1004.8,0.0,13.0,0.004,0.3,0.057,0.009,18.0,18.0
20007,13.7,0.0,6.3,64.0,10.0,1004.5,0.0,13.1,0.005,0.3,0.054,0.011,28.0,17.0
20008,15.0,0.0,4.7,60.0,10.2,1004.0,0.2,15.4,0.005,0.3,0.054,0.01,26.0,17.0
20009,14.7,0.0,6.5,60.0,10.0,1003.4,0.8,13.0,0.005,0.3,0.053,0.011,23.0,15.0
20010,15.3,0.0,5.5,58.0,10.0,1003.0,1.0,12.0,0.005,0.3,0.047,0.014,21.0,22.0
20011,14.4,0.0,6.3,53.0,8.7,1003.3,0.7,10.6,0.004,0.3,0.045,0.014,21.0,18.0
20012,13.9,0.0,3.1,39.0,6.2,1004.2,0.0,9.5,0.003,0.2,0.047,0.012,24.0,25.0
20013,13.4,0.0,4.7,36.0,5.6,1005.1,0.0,8.5,0.003,0.2,0.039,0.019,27.0,21.0
20014,12.4,0.0,2.2,36.0,5.2,1005.9,0.0,8.0,0.003,0.2,0.041,0.016,35.0,17.0
20015,11.2,0.0,2.5,37.0,4.9,1006.6,0.0,7.4,0.003,0.2,0.042,0.014,44.0,21.0
20016,10.6,0.0,2.9,40.0,5.1,1007.2,0.0,6.9,0.003,0.2,0.043,0.012,45.0,25.0
20017,10.5,0.0,3.5,38.0,4.8,1007.6,0.0,6.5,0.004,0.3,0.043,0.011,45.0,24.0
20018,9.8,0.0,4.2,39.0,4.7,1007.7,0.0,6.2,0.003,0.3,0.037,0.016,68.0,37.0
20019,9.2,0.0,3.8,39.0,4.5,1007.9,0.0,5.7,0.003,0.4,0.034,0.021,71.0,30.0
20020,9.0,0.0,5.2,38.0,4.4,1008.4,0.0,5.5,0.004,0.8,0.035,0.02,76.0,29.0
20021,8.5,0.0,2.3,39.0,4.3,1008.9,0.0,5.1,0.003,0.3,0.03,0.023,65.0,28.0
20022,8.0,0.0,4.2,42.0,4.5,1009.5,0.0,4.9,0.004,0.4,0.013,0.047,56.0,23.0
20023,8.6,0.0,2.3,41.0,4.6,1010.3,0.6,5.3,0.004,0.4,0.018,0.043,62.0,33.0
20024,10.2,0.0,2.8,35.0,4.3,1010.8,1.0,7.9,0.005,0.4,0.023,0.038,68.0,30.0
20025,12.0,0.0,1.7,33.0,4.6,1011.1,1.0,11.8,0.01,0.3,0.033,0.029,71.0,29.0
20026,13.8,0.0,2.0,26.0,4.1,1011.0,1.0,16.7,0.009,0.3,0.036,0.026,70.0,25.0
20027,15.0,0.0,3.9,25.0,4.2,1010.7,1.0,19.6,0.005,0.4,0.038,0.025,67.0,21.0
20028,17.8,0.0,2.4,23.0,4.7,1010.2,1.0,23.4,0.004,0.3,0.043,0.02,62.0,21.0
20029,15.1,0.0,5.1,35.0,6.0,1010.1,1.0,24.2,0.004,0.3,0.042,0.022,50.0,18.0
20030,16.4,0.0,2.7,32.0,6.0,1010.0,1.0,25.6,0.005,0.3,0.041,0.024,52.0,16.0
20031,15.8,0.0,4.8,36.0,6.4,1009.6,1.0,24.6,0.006,0.3,0.047,0.017,48.0,16.0
20032,14.7,0.0,5.5,42.0,7.0,1009.5,1.0,22.1,0.004,0.3,0.052,0.015,48.0,19.0
