,기온(°C),강수량(mm),풍속(m__s),습도(%),증기압(hPa),현지기압(hPa),일조(hr),지면온도(°C),SO2,CO,O3,NO2,PM10,PM25
16141,17.8,0.0,0.8,37.0,7.5,1012.7,1.0,26.7,0.003,0.6,0.061,0.019,53.0,45.0
16142,18.7,0.0,1.1,37.0,7.9,1011.6,1.0,27.2,0.003,0.6,0.065,0.017,51.0,37.0
16143,20.0,0.0,0.8,36.0,8.4,1011.5,1.0,25.8,0.003,0.6,0.066,0.018,48.0,41.0
16144,19.3,0.0,0.9,34.0,7.6,1011.8,1.0,22.8,0.004,0.6,0.064,0.02,53.0,39.0
16145,17.2,0.0,1.0,42.0,8.2,1012.0,1.0,17.7,0.004,0.7000000000000001,0.054,0.031,64.0,47.0
16146,14.6,0.0,0.5,48.0,7.9,1012.3,0.1,13.7,0.003,0.9,0.025,0.052,83.0,68.0
16147,13.8,0.0,0.9,54.0,8.5,1013.2,0.0,11.6,0.003,1.0,0.006,0.063,86.0,66.0
16148,12.5,0.0,1.3,60.0,8.7,1013.1,0.0,9.9,0.004,0.9,0.026,0.043,79.0,60.0
16149,11.8,0.0,2.5,66.0,9.1,1013.2,0.0,8.9,0.003,0.9,0.006,0.055,69.0,53.0
16150,11.5,0.0,0.0,69.0,9.3,1013.9,0.0,7.9,0.003,0.8,0.014,0.043,78.0,57.0
16151,10.6,0.0,0.2,70.0,8.9,1013.7,0.0,7.2,0.003,0.8,0.025,0.03,62.0,46.0
16152,9.2,0.0,0.0,83.0,9.6,1014.2,0.0,6.5,0.003,0.7000000000000001,0.026,0.026,64.0,49.0
16153,9.2,0.0,0.4,85.0,9.9,1014.3,0.0,5.9,0.003,0.7000000000000001,0.024,0.024,53.0,46.0
16154,8.4,0.0,0.0,90.0,9.9,1014.3,0.0,5.4,0.002,0.7000000000000001,0.022,0.023,55.0,45.0
16155,8.2,0.0,0.0,89.0,9.6,1013.8,0.0,5.0,0.003,0.8,0.024,0.02,49.0,40.0
16156,6.9,0.0,0.5,94.0,9.3,1014.2,0.0,4.5,0.002,0.7000000000000001,0.017,0.025,56.0,45.0
16157,6.8,0.0,0.7,97.0,9.5,1013.7,0.0,4.2,0.003,0.7000000000000001,0.013,0.031,55.0,39.0
16158,6.9,0.0,0.4,96.0,9.5,1014.0,0.0,3.8,0.003,0.8,0.004,0.041,52.0,43.0
16159,6.3,0.0,0.4,97.0,9.2,1014.4,0.0,3.6,0.003,0.9,0.004,0.044,56.0,46.0
16160,6.9,0.0,0.0,95.0,9.4,1015.2,0.3,4.6,0.003,0.9,0.007,0.044,61.0,39.0
16161,9.8,0.0,0.1,81.0,9.7,1015.1,1.0,8.9,0.003,1.1,0.008,0.05,73.0,58.0
16162,11.8,0.0,1.0,69.0,9.5,1015.3,1.0,15.4,0.003,1.1,0.009,0.06,88.0,61.0
16163,14.7,0.0,0.5,57.0,9.5,1015.0,1.0,20.7,0.003,0.9,0.018,0.052,97.0,70.0
16164,17.1,0.0,0.8,50.0,9.7,1014.6,1.0,24.8,0.003,0.7000000000000001,0.035,0.035,87.0,63.0
16165,19.5,0.0,0.7,34.0,7.7,1013.7,1.0,27.1,0.003,0.6,0.052,0.024,71.0,53.0
16166,19.6,0.0,1.0,29.0,6.6,1013.0,1.0,27.8,0.003,0.6,0.054,0.024,52.0,41.0
16167,20.4,0.0,0.7,30.0,7.2,1012.5,1.0,26.4,0.003,0.6,0.049,0.03,48.0,35.0
16168,20.5,0.0,1.0,29.0,7.0,1012.3,1.0,23.1,0.003,0.7000000000000001,0.044,0.03,49.0,33.0
16169,18.4,0.0,1.3,34.0,7.2,1012.5,1.0,17.9,0.004,0.7000000000000001,0.038,0.03,49.0,31.0
16170,16.0,0.0,1.2,46.0,8.3,1013.0,0.3,14.1,0.004,1.0,0.01,0.058,48.0,32.0
16171,14.9,0.0,1.2,51.0,8.6,1013.9,0.0,12.1,0.003,0.9,0.004,0.057,56.0,35.0
16172,13.3,0.0,0.6,63.0,9.5,1014.5,0.0,10.6,0.003,0.9,0.005,0.052,48.0,33.0
16173,12.9,0.0,0.3,61.0,9.0,1015.0,0.0,9.4,0.003,0.8,0.007,0.047,49.0,32.0
16174,12.0,0.0,0.8,66.0,9.2,1015.8,0.0,8.6,0.003,0.8,0.005,0.047,49.0,35.0
16175,11.1,0.0,0.6,72.0,9.5,1015.8,0.0,7.9,0.003,0.8,0.007,0.043,47.0,35.0
16176,10.4,0.0,0.0,75.0,9.4,1015.8,0.0,7.4,0.003,0.8,0.007,0.04,55.0,36.0
16177,9.8,0.0,0.0,79.0,9.5,1015.8,0.0,6.9,0.003,0.8,0.013,0.031,55.0,45.0
16178,9.8,0.0,0.0,81.0,9.7,1016.0,0.0,6.4,0.003,0.8,0.014,0.027,56.0,41.0
16179,9.0,0.0,0.0,91.0,10.4,1015.9,0.0,6.0,0.002,0.8,0.012,0.027,50.0,40.0
16180,8.6,0.0,0.0,92.0,10.2,1015.9,0.0,5.7,0.002,0.7000000000000001,0.01,0.028,51.0,41.0
16181,8.3,0.0,0.0,92.0,10.0,1016.0,0.0,5.4,0.002,0.7000000000000001,0.009,0.029,53.0,45.0
16182,7.8,0.0,0.0,96.0,10.1,1016.2,0.0,5.2,0.003,0.8,0.003,0.038,55.0,41.0
16183,7.4,0.0,0.3,96.0,9.8,1016.7,0.0,5.0,0.003,1.0,0.003,0.044,59.0,41.0
16184,8.2,0.0,0.0,96.0,10.4,1017.3,0.2,5.9,0.003,1.1,0.004,0.048,72.0,50.0
16185,10.3,0.0,0.1,83.0,10.4,1017.8,1.0,9.6,0.003,1.0,0.01,0.046,91.0,55.0
16186,12.7,0.0,0.7,71.0,10.4,1017.9,1.0,15.4,0.003,0.9,0.015,0.045,87.0,60.0
16187,14.5,0.0,1.2,64.0,10.5,1017.7,1.0,20.4,0.004,0.9,0.022,0.046,98.0,66.0
16188,16.4,0.0,1.1,53.0,9.8,1017.2,0.8,22.2,0.0,0.0,0.0,0.0,91.0,69.0
16189,19.1,0.0,0.4,44.0,9.7,1016.1,1.0,25.7,0.0,0.0,0.0,0.0,87.0,65.0
16190,19.7,0.0,1.2,38.0,8.7,1015.3,1.0,26.6,0.0,0.0,0.0,0.0,74.0,55.0
16191,19.7,0.0,1.0,37.0,8.4,1014.8,1.0,24.8,0.0,0.0,0.0,0.0,78.0,58.0
16192,19.2,0.0,0.6,34.0,7.5,1014.9,1.0,22.2,0.0,0.0,0.0,0.0,68.0,53.0
16193,18.2,0.0,0.5,39.0,8.1,1014.6,1.0,17.7,0.0,0.0,0.0,0.0,68.0,49.0
16194,16.6,0.0,0.4,44.0,8.2,1014.9,0.0,14.2,0.0,0.0,0.0,0.0,71.0,50.0
16195,15.5,0.0,0.2,69.0,12.1,1015.8,0.0,12.6,0.0,0.0,0.0,0.0,66.0,48.0
16196,14.7,0.0,0.2,78.0,12.9,1016.2,0.0,11.5,0.0,0.0,0.0,0.0,64.0,49.0
16197,13.6,0.0,0.1,77.0,11.9,1016.5,0.0,10.9,0.0,0.0,0.0,0.0,70.0,59.0
16198,13.0,0.0,0.8,70.0,10.4,1017.0,0.0,10.3,0.0,0.0,0.0,0.0,81.0,64.0
16199,12.7,0.0,0.4,80.0,11.7,1016.9,0.0,9.6,0.0,0.0,0.0,0.0,86.0,70.0
16200,12.3,0.0,0.5,87.0,12.4,1017.0,0.0,9.4,0.0,0.0,0.0,0.0,89.0,72.0
16201,12.0,0.0,0.0,91.0,12.7,1017.1,0.0,10.1,0.0,0.0,0.0,0.0,90.0,72.0
16202,12.0,0.0,0.0,89.0,12.4,1016.9,0.0,10.7,0.0,0.0,0.0,0.0,92.0,76.0
16203,11.6,0.0,0.3,89.0,12.1,1016.7,0.0,10.7,0.0,0.0,0.0,0.0,88.0,75.0
16204,11.4,0.0,0.4,86.0,11.6,1016.6,0.0,11.0,0.0,0.0,0.0,0.0,93.0,78.0
16205,11.6,0.0,0.7,88.0,11.9,1016.2,0.0,11.0,0.0,0.0,0.0,0.0,103.0,85.0
16206,11.7,0.0,0.0,86.0,11.8,1016.5,0.0,11.2,0.0,0.0,0.0,0.0,98.0,86.0
16207,11.6,0.0,1.4,90.0,12.3,1016.5,0.0,11.2,0.0,0.0,0.0,0.0,101.0,85.0
16208,12.4,0.0,0.0,84.0,12.0,1017.1,0.0,11.8,0.0,0.0,0.0,0.0,95.0,80.0
16209,12.8,0.0,0.8,87.0,12.8,1017.2,0.0,12.7,0.0,0.0,0.0,0.0,104.0,85.0
16210,13.7,0.0,1.2,82.0,12.8,1016.9,0.0,14.3,0.0,0.0,0.0,0.0,114.0,89.0
16211,14.8,0.0,0.5,80.0,13.4,1016.7,0.0,17.4,0.0,0.0,0.0,0.0,113.0,86.0
16212,15.6,0.0,0.8,78.0,13.7,1015.9,0.0,18.8,0.0,0.0,0.0,0.0,111.0,91.0
16213,16.3,0.0,0.8,76.0,14.0,1015.1,0.0,18.9,0.0,0.0,0.0,0.0,115.0,93.0
16214,15.7,0.0,0.0,91.0,16.2,1014.6,0.0,17.8,0.0,0.0,0.0,0.0,98.0,77.0
16215,15.7,0.2,0.3,89.0,15.8,1014.4,0.0,17.6,0.0,0.0,0.0,0.0,98.0,75.0
16216,14.9,0.0,0.6,97.0,16.4,1014.6,0.0,16.3,0.0,0.0,0.0,0.0,92.0,73.0
16217,14.3,0.0,1.6,99.0,16.1,1014.1,0.0,14.7,0.0,0.0,0.0,0.0,86.0,72.0
16218,14.1,2.4,1.3,99.0,15.9,1014.0,0.0,13.9,0.002,1.0,0.005,0.04,94.0,78.0
16219,13.9,0.0,1.7,99.0,15.7,1014.2,0.0,13.5,0.002,0.7000000000000001,0.016,0.028,77.0,68.0
16220,13.8,0.0,0.9,99.0,15.6,1014.0,0.0,13.2,0.002,0.7000000000000001,0.008,0.03,46.0,39.0
16221,13.6,0.5,0.5,99.0,15.4,1014.0,0.0,12.9,0.002,0.7000000000000001,0.014,0.028,47.0,42.0
16222,13.2,0.0,1.1,99.0,15.0,1014.1,0.0,12.8,0.002,0.8,0.006,0.033,36.0,33.0
16223,13.2,0.0,1.5,99.0,15.0,1013.5,0.0,12.5,0.002,0.7000000000000001,0.011,0.029,40.0,39.0
16224,12.9,0.1,1.3,99.0,14.7,1012.8,0.0,12.4,0.002,0.8,0.004,0.032,40.0,36.0
16225,13.1,0.0,1.8,99.0,14.9,1011.9,0.0,12.3,0.002,0.8,0.003,0.033,42.0,36.0
16226,13.1,0.0,1.5,99.0,14.9,1011.1,0.0,12.3,0.002,0.8,0.007,0.029,45.0,39.0
16227,13.4,0.1,0.5,99.0,15.2,1010.9,0.0,12.6,0.002,0.7000000000000001,0.014,0.02,46.0,42.0
16228,13.3,0.0,2.0,99.0,15.1,1010.1,0.0,12.7,0.002,0.7000000000000001,0.012,0.022,42.0,41.0
16229,13.3,0.0,1.2,99.0,15.1,1009.4,0.0,12.7,0.002,0.7000000000000001,0.01,0.024,45.0,42.0
16230,13.6,0.2,1.0,99.0,15.4,1008.9,0.0,12.7,0.002,0.6,0.023,0.02,47.0,40.0
16231,13.6,0.0,2.1,99.0,15.4,1008.2,0.0,12.8,0.002,0.7000000000000001,0.007,0.037,30.0,25.0
16232,14.2,0.0,0.9,99.0,16.0,1008.3,0.0,13.1,0.003,0.7000000000000001,0.011,0.038,37.0,26.0
16233,15.0,4.3,0.8,99.0,16.8,1007.1,0.0,14.1,0.002,0.8,0.013,0.04,24.0,0.0
16234,15.9,0.0,2.2,99.0,17.8,1007.1,0.0,14.3,0.003,0.6,0.036,0.013,33.0,24.0
16235,16.8,0.0,2.0,97.0,18.5,1006.3,0.0,15.3,0.003,0.5,0.035,0.012,21.0,0.0
16236,17.1,0.0,2.8,97.0,18.9,1005.7,0.0,15.7,0.003,0.6,0.03,0.016,25.0,20.0
16237,17.1,0.0,2.5,98.0,19.0,1004.5,0.0,16.5,0.002,0.6,0.029,0.016,20.0,18.0
16238,16.8,0.0,2.4,99.0,18.9,1003.9,0.0,16.3,0.002,0.6,0.028,0.017,15.0,0.0
16239,17.2,2.3,2.8,99.0,19.4,1002.8,0.0,16.5,0.002,0.6,0.027,0.017,16.0,14.0
16240,16.9,0.0,2.5,99.0,19.0,1002.4,0.0,16.1,0.002,0.6,0.022,0.021,16.0,15.0
16241,16.9,0.0,3.1,99.0,19.0,1002.0,0.0,16.1,0.002,0.6,0.027,0.018,17.0,11.0
16242,16.5,13.8,5.2,99.0,18.5,1002.2,0.0,15.8,0.002,0.6,0.038,0.012,16.0,10.0
16243,15.3,0.0,5.8,99.0,17.2,1002.8,0.0,15.0,0.002,0.6,0.027,0.011,10.0,10.0
16244,14.4,0.0,7.2,99.0,16.2,1002.6,0.0,14.3,0.002,0.6,0.022,0.011,17.0,8.0
16245,13.9,6.4,5.0,99.0,15.7,1003.7,0.0,13.7,0.002,0.7000000000000001,0.02,0.012,15.0,12.0
16246,13.4,0.0,4.8,99.0,15.2,1003.4,0.0,13.3,0.002,0.7000000000000001,0.022,0.013,24.0,10.0
16247,13.7,0.0,3.9,98.0,15.3,1005.0,0.0,13.1,0.002,0.6,0.027,0.011,26.0,15.0
16248,13.2,0.3,2.2,97.0,14.7,1006.3,0.0,12.8,0.002,0.6,0.034,0.009,20.0,11.0
16249,12.8,0.0,1.4,96.0,14.1,1006.6,0.0,12.5,0.002,0.5,0.033,0.009,22.0,14.0
16250,12.5,0.0,1.0,98.0,14.1,1007.0,0.0,12.3,0.002,0.5,0.033,0.008,25.0,11.0
16251,12.6,0.1,1.4,95.0,13.8,1007.3,0.0,12.2,0.002,0.5,0.033,0.007,25.0,11.0
16252,11.9,0.0,1.6,98.0,13.6,1007.6,0.0,11.7,0.002,0.5,0.032,0.008,16.0,11.0
16253,11.9,0.0,0.6,96.0,13.3,1008.2,0.0,11.6,0.002,0.5,0.03,0.01,21.0,11.0
16254,12.2,0.4,0.9,89.0,12.6,1008.6,0.0,11.5,0.002,0.5,0.022,0.019,22.0,11.0
16255,12.0,0.0,0.7,88.0,12.3,1009.4,0.0,11.3,0.002,0.6,0.016,0.024,24.0,12.0
16256,12.1,0.0,1.3,85.0,11.9,1010.0,0.0,11.4,0.002,0.7000000000000001,0.007,0.037,27.0,13.0
16257,12.4,0.0,1.1,83.0,11.9,1010.7,0.0,12.0,0.002,0.7000000000000001,0.004,0.034,37.0,16.0
16258,12.5,0.0,0.9,82.0,11.9,1011.4,0.0,12.5,0.002,0.7000000000000001,0.011,0.031,34.0,21.0
16259,12.9,0.0,2.4,76.0,11.2,1011.6,0.0,12.8,0.002,0.7000000000000001,0.022,0.021,51.0,28.0
16260,15.1,0.0,1.7,65.0,11.1,1011.3,0.6,18.8,0.003,0.6,0.041,0.014,54.0,31.0
16261,16.2,0.0,3.3,52.0,9.5,1010.8,1.0,21.3,0.003,0.6,0.047,0.013,59.0,38.0
16262,15.8,0.0,2.0,54.0,9.6,1010.9,0.8,19.9,0.002,0.6,0.047,0.014,59.0,38.0
16263,15.7,0.0,1.7,54.0,9.6,1011.4,1.0,19.3,0.002,0.6,0.048,0.014,64.0,39.0
16264,15.0,0.0,2.1,56.0,9.5,1011.8,1.0,16.8,0.002,0.6,0.045,0.018,68.0,43.0
16265,13.7,0.0,1.9,62.0,9.7,1012.4,0.8,13.5,0.002,0.6,0.041,0.021,66.0,40.0
16266,12.8,0.0,1.1,71.0,10.4,1013.2,0.0,11.3,0.002,0.8,0.029,0.032,70.0,39.0
16267,12.1,0.0,0.7,75.0,10.5,1013.7,0.0,10.2,0.002,0.8,0.018,0.041,75.0,50.0
16268,11.7,0.0,0.1,80.0,10.9,1014.1,0.0,9.1,0.002,0.9,0.006,0.044,75.0,51.0
16269,11.2,0.0,0.3,85.0,11.2,1014.4,0.0,8.5,0.002,0.7000000000000001,0.013,0.032,74.0,46.0
16270,10.3,0.0,1.1,90.0,11.2,1015.0,0.0,7.9,0.002,0.7000000000000001,0.018,0.027,62.0,41.0
16271,9.8,0.0,0.7,93.0,11.2,1015.4,0.0,7.4,0.002,0.7000000000000001,0.015,0.026,58.0,36.0
16272,9.1,0.0,0.0,97.0,11.2,1015.7,0.0,7.0,0.002,0.7000000000000001,0.018,0.021,53.0,34.0
16273,8.6,0.0,0.7,98.0,10.9,1015.8,0.0,6.7,0.002,0.6,0.026,0.011,50.0,35.0
16274,8.6,0.0,0.1,98.0,10.9,1016.1,0.0,6.3,0.002,0.7000000000000001,0.018,0.016,51.0,36.0
16275,7.9,0.0,0.2,99.0,10.5,1016.5,0.0,6.0,0.002,0.7000000000000001,0.011,0.018,50.0,36.0
16276,7.6,0.0,0.0,99.0,10.3,1016.4,0.0,5.7,0.002,0.7000000000000001,0.01,0.018,48.0,30.0
16277,7.3,0.0,0.3,99.0,10.1,1016.6,0.0,5.4,0.002,0.7000000000000001,0.005,0.023,46.0,30.0
16278,6.7,0.0,0.4,99.0,9.7,1017.0,0.0,5.1,0.002,0.8,0.003,0.025,48.0,32.0
16279,6.3,0.0,0.8,99.0,9.4,1017.3,0.0,4.8,0.002,0.8,0.002,0.031,42.0,32.0
16280,6.6,0.0,0.3,99.0,9.6,1018.0,0.2,5.7,0.003,0.9,0.004,0.032,59.0,33.0
16281,8.0,0.0,1.1,97.0,10.4,1018.6,1.0,9.2,0.003,0.9,0.006,0.036,60.0,38.0
16282,10.1,0.0,0.5,87.0,10.7,1018.5,1.0,14.0,0.003,1.0,0.009,0.042,78.0,46.0
16283,12.3,0.0,0.9,80.0,11.4,1018.4,1.0,18.0,0.003,1.0,0.014,0.046,83.0,50.0
16284,14.9,0.0,1.3,69.0,11.6,1017.8,1.0,21.1,0.003,0.8,0.034,0.029,84.0,59.0
16285,16.7,0.0,1.5,61.0,11.6,1017.2,1.0,22.8,0.003,0.7000000000000001,0.047,0.019,62.0,44.0
16286,17.7,0.0,0.9,58.0,11.7,1016.5,1.0,22.8,0.003,0.6,0.051,0.018,60.0,37.0
16287,17.9,0.0,0.6,56.0,11.4,1016.0,1.0,21.1,0.003,0.6,0.05,0.021,62.0,36.0
16288,17.5,0.0,0.6,57.0,11.3,1015.5,1.0,19.2,0.003,0.7000000000000001,0.047,0.022,62.0,38.0
16289,17.0,0.0,0.5,54.0,10.4,1015.3,1.0,15.5,0.003,0.7000000000000001,0.032,0.033,68.0,39.0
16290,15.3,0.0,0.7,60.0,10.4,1015.3,0.1,12.7,0.003,0.8,0.008,0.048,68.0,38.0
16291,14.1,0.0,0.2,70.0,11.2,1015.8,0.0,11.1,0.002,0.8,0.008,0.044,68.0,45.0
16292,13.6,0.0,0.5,78.0,12.1,1016.0,0.0,10.2,0.002,0.8,0.009,0.038,62.0,38.0
16293,12.1,0.0,0.0,87.0,12.2,1016.0,0.0,9.2,0.002,0.8,0.007,0.037,54.0,35.0
16294,11.7,0.0,0.7,90.0,12.4,1016.2,0.0,8.6,0.002,0.8,0.007,0.035,51.0,33.0
16295,10.8,0.0,0.0,94.0,12.1,1016.1,0.0,8.1,0.002,0.8,0.011,0.029,55.0,35.0
16296,10.7,0.0,0.6,96.0,12.3,1015.9,0.0,7.6,0.002,0.8,0.011,0.025,52.0,32.0
16297,9.9,0.0,0.3,97.0,11.8,1015.8,0.0,7.3,0.002,0.8,0.012,0.022,49.0,32.0
16298,9.7,0.0,0.1,98.0,11.7,1015.6,0.0,6.8,0.002,0.7000000000000001,0.012,0.02,46.0,31.0
16299,8.9,0.0,0.2,99.0,11.2,1015.3,0.0,6.5,0.002,0.7000000000000001,0.01,0.018,49.0,32.0
16300,8.5,0.0,0.9,99.0,10.9,1014.7,0.0,6.4,0.002,0.8,0.016,0.016,43.0,36.0
16301,8.0,0.0,1.0,99.0,10.6,1014.9,0.0,6.6,0.002,0.8,0.008,0.022,46.0,31.0
16302,8.2,0.0,0.1,99.0,10.7,1014.3,0.0,6.7,0.002,0.8,0.004,0.025,53.0,38.0
16303,7.8,0.0,0.3,99.0,10.4,1014.3,0.0,6.1,0.002,0.8,0.004,0.026,53.0,37.0
16304,8.3,0.0,0.8,99.0,10.8,1014.5,0.1,7.0,0.002,0.8,0.007,0.025,56.0,39.0
16305,9.4,0.0,0.1,98.0,11.5,1014.7,0.5,9.6,0.003,0.9,0.008,0.031,57.0,38.0
16306,10.7,0.0,1.0,90.0,11.6,1014.6,0.5,13.9,0.003,1.0,0.01,0.034,64.0,47.0
16307,12.6,0.0,0.9,83.0,12.0,1014.5,1.0,18.3,0.003,0.9,0.013,0.035,68.0,53.0
16308,13.8,0.0,1.4,80.0,12.6,1014.0,0.3,17.1,0.002,0.8,0.023,0.029,72.0,51.0
16309,14.0,0.0,0.1,77.0,12.3,1013.2,0.0,16.4,0.002,0.8,0.023,0.032,63.0,47.0
16310,12.8,0.0,0.4,95.0,14.0,1012.6,0.0,15.0,0.002,0.8,0.019,0.035,69.0,43.0
16311,12.2,1.4,0.3,98.0,13.8,1012.0,0.0,14.6,0.002,0.8,0.025,0.029,68.0,44.0
16312,12.7,0.0,1.3,98.0,14.3,1011.5,0.0,14.4,0.002,0.8,0.015,0.033,54.0,47.0
16313,12.4,0.0,0.0,98.0,14.0,1011.4,0.0,13.5,0.002,0.7000000000000001,0.012,0.033,49.0,37.0
16314,12.3,0.4,0.7,99.0,14.1,1011.6,0.0,12.6,0.002,0.7000000000000001,0.017,0.026,41.0,34.0
16315,12.0,0.0,0.6,99.0,13.8,1011.9,0.0,12.2,0.002,0.7000000000000001,0.012,0.032,38.0,29.0
16316,11.7,0.0,1.6,99.0,13.6,1011.9,0.0,12.0,0.002,0.8,0.009,0.031,40.0,34.0
16317,11.4,2.0,1.6,99.0,13.3,1011.8,0.0,11.7,0.002,0.8,0.014,0.026,46.0,38.0
16318,11.2,0.0,0.5,99.0,13.1,1011.9,0.0,11.5,0.002,0.7000000000000001,0.013,0.024,47.0,42.0
16319,11.0,0.0,2.1,99.0,12.9,1011.2,0.0,11.2,0.002,0.7000000000000001,0.014,0.022,43.0,36.0
16320,10.7,1.7,0.2,99.0,12.7,1011.1,0.0,11.0,0.002,0.7000000000000001,0.021,0.016,46.0,39.0
16321,10.6,0.0,0.3,99.0,12.6,1011.2,0.0,10.9,0.002,0.6,0.033,0.01,44.0,39.0
16322,10.6,0.0,0.0,99.0,12.6,1011.0,0.0,10.9,0.002,0.6,0.032,0.009,44.0,40.0
16323,10.1,0.8,0.7,99.0,12.2,1011.0,0.0,10.7,0.003,0.8,0.028,0.011,46.0,40.0
16324,8.6,0.0,2.5,99.0,11.0,1010.5,0.0,9.1,0.003,0.8,0.027,0.013,80.0,70.0
16325,8.7,0.0,2.1,98.0,10.9,1010.5,0.0,8.2,0.002,0.8,0.024,0.014,95.0,78.0
16326,8.1,0.0,1.5,98.0,10.5,1010.6,0.0,8.0,0.003,0.9,0.015,0.022,109.0,94.0
16327,7.6,0.0,2.3,96.0,9.9,1010.8,0.0,6.9,0.003,0.9,0.011,0.027,109.0,84.0
16328,7.2,0.0,1.2,91.0,9.2,1011.5,0.0,7.4,0.003,0.7000000000000001,0.02,0.023,99.0,80.0
16329,9.3,0.0,2.5,74.0,8.6,1011.8,0.8,10.8,0.003,0.7000000000000001,0.025,0.021,65.0,51.0
16330,10.4,0.0,3.0,60.0,7.5,1011.9,1.0,13.8,0.002,0.6,0.03,0.018,58.0,38.0
16331,12.0,0.0,4.1,47.0,6.6,1011.6,1.0,16.8,0.002,0.5,0.035,0.015,43.0,27.0
16332,13.0,0.0,3.4,48.0,7.2,1010.9,1.0,19.0,0.002,0.5,0.043,0.011,33.0,18.0
16333,13.8,0.0,1.7,47.0,7.4,1009.8,1.0,21.1,0.002,0.5,0.042,0.013,28.0,22.0
16334,14.3,0.0,1.5,47.0,7.6,1009.4,1.0,20.6,0.002,0.5,0.042,0.013,33.0,19.0
16335,14.1,0.0,1.2,47.0,7.5,1009.1,1.0,18.9,0.003,0.5,0.038,0.018,31.0,25.0
16336,13.7,0.0,1.2,49.0,7.6,1009.1,1.0,16.4,0.002,0.6,0.037,0.018,37.0,20.0
16337,12.9,0.0,0.8,53.0,7.8,1009.4,0.5,13.0,0.002,0.6,0.031,0.024,33.0,21.0
16338,11.4,0.0,1.1,56.0,7.5,1009.7,0.2,10.2,0.002,0.9,0.016,0.038,31.0,23.0
16339,10.4,0.0,1.3,65.0,8.1,1010.1,0.0,8.7,0.002,0.7000000000000001,0.024,0.028,32.0,23.0
16340,9.6,0.0,1.4,68.0,8.1,1010.2,0.0,7.8,0.003,0.6,0.032,0.017,38.0,27.0
16341,8.8,0.0,1.7,74.0,8.4,1010.1,0.0,7.1,0.004,0.7000000000000001,0.027,0.022,41.0,29.0
16342,8.4,0.0,1.7,75.0,8.2,1010.2,0.0,6.4,0.004,0.7000000000000001,0.017,0.032,34.0,29.0
16343,8.1,0.0,1.6,74.0,8.0,1010.4,0.0,6.1,0.004,0.7000000000000001,0.023,0.024,36.0,24.0
16344,7.8,0.0,1.0,73.0,7.7,1010.2,0.0,5.6,0.004,0.7000000000000001,0.02,0.024,40.0,25.0
16345,7.2,0.0,1.1,79.0,8.0,1010.1,0.0,5.1,0.003,0.8,0.009,0.028,39.0,23.0
16346,6.7,0.0,1.0,81.0,7.9,1010.2,0.0,4.7,0.002,0.7000000000000001,0.004,0.026,33.0,23.0
16347,6.1,0.0,1.1,86.0,8.1,1010.0,0.0,4.3,0.002,0.7000000000000001,0.008,0.021,34.0,23.0
16348,5.3,0.0,0.0,94.0,8.4,1010.2,0.0,3.9,0.002,0.7000000000000001,0.009,0.019,27.0,23.0
16349,5.2,0.0,0.4,94.0,8.3,1010.3,0.0,3.7,0.002,0.7000000000000001,0.004,0.023,28.0,25.0
16350,4.7,0.0,0.2,97.0,8.2,1010.5,0.0,3.3,0.002,0.7000000000000001,0.002,0.031,32.0,24.0
16351,4.7,0.0,0.0,97.0,8.2,1010.8,0.0,3.0,0.003,0.9,0.002,0.03,39.0,23.0
16352,5.5,0.0,0.0,93.0,8.4,1011.3,0.2,3.5,0.003,1.0,0.003,0.032,40.0,27.0
16353,7.0,0.0,0.7,85.0,8.5,1011.8,1.0,7.3,0.003,1.1,0.005,0.039,52.0,30.0
16354,9.3,0.0,0.3,75.0,8.7,1012.0,1.0,12.1,0.003,1.0,0.008,0.046,65.0,42.0
16355,11.3,0.0,0.7,55.0,7.3,1011.6,1.0,16.2,0.003,0.8,0.016,0.037,73.0,44.0
16356,13.2,0.0,1.1,47.0,7.1,1010.8,1.0,19.1,0.003,0.7000000000000001,0.027,0.028,61.0,43.0
16357,14.3,0.0,1.7,44.0,7.1,1009.9,1.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0
16358,15.3,0.0,1.8,43.0,7.4,1009.3,1.0,20.3,0.003,0.5,0.04,0.023,49.0,38.0
16359,15.2,0.0,2.2,40.0,6.9,1009.5,1.0,18.4,0.003,0.5,0.04,0.025,52.0,36.0
16360,14.3,0.0,2.2,44.0,7.1,1009.8,1.0,15.6,0.003,0.5,0.038,0.026,49.0,32.0
16361,12.9,0.0,1.9,50.0,7.4,1010.1,1.0,11.8,0.004,0.6,0.028,0.035,50.0,37.0
16362,11.6,0.0,0.8,58.0,7.9,1010.5,0.1,9.4,0.004,0.8,0.012,0.048,57.0,35.0
16363,10.5,0.0,0.6,62.0,7.8,1011.2,0.0,8.1,0.004,0.7000000000000001,0.023,0.034,54.0,40.0
16364,9.9,0.0,1.1,69.0,8.4,1011.5,0.0,7.1,0.004,0.6,0.024,0.033,62.0,42.0
16365,9.5,0.0,1.6,71.0,8.4,1011.7,0.0,6.4,0.004,0.6,0.03,0.026,58.0,37.0
16366,9.0,0.0,0.7,72.0,8.2,1012.1,0.0,5.8,0.004,0.9,0.008,0.047,49.0,29.0
16367,8.4,0.0,0.2,76.0,8.4,1012.3,0.0,5.3,0.003,0.8,0.003,0.04,56.0,32.0
